fips_code,population_density
01001,91.83494943105734
01003,115.25213488121658
01005,31.042767574213784
01007,36.57188932542219
01009,89.12552576398626
01011,17.307182826085214
01013,26.68540953028273
01015,194.48790825724413
01017,57.37840950428394
01019,46.80693516344591
01021,62.9439968593672
01023,15.148330596606458
01025,20.806401472790917
01027,22.89551808808847
01029,26.611319407248704
01031,73.59066353251681
01033,91.88196800980056
01035,15.512447127350743
01037,17.367565591173193
01039,36.68570031131848
01041,22.94691544576572
01043,109.41550621154781
01045,89.3326205114497
01047,44.52050945391567
01049,91.30052644921521
01051,128.2650347219415
01053,40.33732594066111
01055,194.98832690643394
01057,27.43364241786955
01059,49.957322335485884
01061,46.60276319271319
01063,14.011528179134922
01065,24.458686560767024
01067,30.752113929684022
01069,174.98240845497943
01071,49.42998586097741
01073,592.5296685971801
01075,23.994537452508574
01077,138.57782796687718
01079,49.441273647054054
01081,231.98296068051937
01083,148.79021888215794
01085,15.789672179921805
01087,34.840733471837865
01089,417.494913253983
01091,21.403813357191556
01093,41.278903719829934
01095,164.48054403879527
01097,335.3548581258871
01099,22.417432422551006
01101,292.4792826749736
01103,205.97683213742607
01105,14.624880499788791
01107,22.289337060702874
01109,48.72830288620342
01111,39.34717078632332
01113,84.12827151636148
01115,132.18821905928453
01117,248.7317340399781
01119,15.122465529430118
01121,111.55915985205796
01123,57.966200571930194
01125,146.9667222745516
01127,84.70257535465475
01129,16.11450397932989
01131,13.175043725478279
01133,39.85780915822565
02013,0.44600765145175203
02016,1.2543630514345796
02020,170.98193623095906
02050,0.42356416824607657
02060,1.843828335414008
02068,0.1503363039588325
02070,0.26318371623593106
02090,13.289755034232467
02100,1.0782368670749591
02105,0.28611618868784566
02110,11.708663174596245
02122,3.450877621120212
02130,2.783830278769985
02150,2.093264315156745
02164,0.06557582486967597
02170,3.62968832201759
02180,0.4172153869208899
02185,0.10504489110389507
02188,0.21367579032211997
02195,1.1645402077159472
02198,1.4282899293451508
02220,3.103814566850814
02230,2.321339744652628
02240,0.28418808042760885
02261,0.28078369433537737
02275,0.9317394607793954
02282,0.08418898230292687
02290,0.038740992916734864
04001,6.395879945212873
04003,21.265746412810245
04005,7.197584602944806
04007,11.230927379599503
04009,8.029036491824835
04011,4.661645487069251
04012,4.547041544980709
04013,417.5825310541369
04015,15.116424778027095
04017,10.795019547914652
04019,106.78612775654737
04021,68.65461013580558
04023,38.04381219096527
04025,26.008497077429322
04027,35.622104638526864
05001,19.245122728238115
05003,23.570566348480412
05005,74.66763368171132
05007,262.0241527478973
05009,62.74153678813888
05011,17.728666684123215
05013,8.547824385401404
05015,43.36067876340886
05017,18.250701532195983
05019,26.614353969753164
05021,24.991203584246204
05023,46.684799491414
05025,14.528683485478844
05027,32.17009789139916
05029,38.39384336803984
05031,136.74799139147575
05033,103.9801447999811
05035,83.01298871687221
05037,29.025878474514954
05039,12.169868711660117
05041,16.822191441277248
05043,22.472222088087726
05045,175.54068320872256
05047,29.74425850404939
05049,19.898284357337666
05051,142.00604620076396
05053,28.2553746464517
05055,73.08996553568554
05057,30.992962392786453
05059,53.65879824838021
05061,23.4303054605015
05063,47.8720549562604
05065,23.449085995483802
05067,28.21253813464408
05069,88.24157676291362
05071,38.72968336051312
05073,14.420710699872034
05075,29.464920849401135
05077,17.307727410760663
05079,25.229868374421436
05081,24.55223361822291
05083,31.565048543689322
05085,88.58378052957723
05087,18.788020449382984
05089,27.992877829312455
05091,69.4541687847079
05093,51.509370690248666
05095,13.415754988289011
05097,12.121095553162025
05099,14.571804537442723
05101,10.093848672669862
05103,35.33651845089201
05105,18.88458873925013
05107,31.115640762840627
05109,18.74902184083727
05111,32.3132323912926
05113,23.942523951268484
05115,76.12227216115232
05117,13.36352047509252
05119,504.34806643650717
05121,27.587010553656825
05123,44.25060376104139
05125,148.55915666580066
05127,12.517930787161555
05129,12.229486784918066
05131,236.49633115314407
05133,30.04285769899102
05135,28.58518394742894
05137,20.58030524154649
05139,40.024480039722334
05141,24.321358821593943
05143,216.62883798353656
05145,74.39750742699805
05147,12.37578626802388
05149,23.691805450416354
06001,2050.204528447925
06003,1.621221889339755
06005,63.513420329878244
06007,134.4979174610624
06009,44.61418100963518
06011,18.53517459771224
06013,1469.4686823002583
06015,28.31554503151416
06017,105.65185085863611
06019,156.1796585459763
06021,21.36920286739115
06023,37.64503626274423
06025,41.537823920540205
06027,1.8145780929131952
06029,103.19253174774555
06031,109.38521109527716
06033,51.223115027569435
06035,7.625324144540278
06037,2424.9150542499488
06039,70.47736877003035
06041,485.7891317801447
06043,12.557150114300228
06045,24.976735019933876
06047,132.50734377551714
06049,2.436334955854989
06051,4.651060583499673
06053,126.86692505475379
06055,182.59077825971923
06057,102.86477366220771
06059,3822.365691502818
06061,248.8072215600611
06063,7.804803914387655
06065,304.30695707196855
06067,1474.479704429821
06069,39.9413844503172
06071,101.76174448961251
06073,737.0507983825532
06075,17232.841934589207
06077,493.80085990158994
06079,81.89040877447691
06081,1608.3187632691656
06083,154.8741629602005
06085,1386.2437020386017
06087,589.3029629130444
06089,47.065981318015936
06091,3.318247528886483
06093,7.115929292770004
06095,504.0479942562655
06097,306.7908156174862
06099,344.59840503282317
06101,157.06080576351656
06103,21.42584234580428
06105,4.306985223577606
06107,91.59562747514362
06109,24.857219017292213
06111,446.4105411817813
06113,197.9650907815104
06115,114.33925414543894
08001,379.3901099042267
08003,21.79499420875868
08005,719.6554316501691
08007,8.968467050567519
08009,1.4806453468870635
08011,4.092907411850791
08013,409.22828240548876
08014,1692.5894532905493
08015,17.642537075576055
08017,1.1781073354192486
08019,22.92100489086019
08021,6.401318635907816
08023,2.8982388879108556
08025,7.298509945759638
08027,5.697072262650194
08029,26.890241232870714
08031,3950.0392156862745
08033,1.692515165629384
08035,341.42657881958655
08037,30.78009889998991
08039,12.458080003371428
08041,292.8416904073301
08043,30.661392710564698
08045,19.110702638077626
08047,35.74478304958104
08049,7.911911738421626
08051,4.749776172393566
08053,0.707092676578495
08055,4.230041338754658
08057,0.8656999993183465
08059,701.5040407847077
08061,0.7879997759885776
08063,3.799480012698871
08065,19.55899403307412
08067,30.40226277984821
08069,115.89744537947198
08071,3.223561141431885
08073,2.111632952181581
08075,12.260225058157339
08077,44.026177434849295
08079,0.801675524686353
08081,2.8560345245599574
08083,12.527056796977817
08085,18.295216439542195
08087,22.023799761486934
08089,14.890317529622548
08091,8.207270034878588
08093,7.369705986655399
08095,6.366945378004675
08097,17.513188976580746
08099,7.6532215979663025
08101,66.66599611752045
08103,2.0888351018679674
08105,13.076260090925238
08107,9.900399064193197
08109,1.9532747887423958
08111,1.9278016351474108
08113,5.77641571539494
08115,4.3591629093443744
08117,45.619520085212976
08119,41.581172415650165
08121,1.9046628099495202
08123,63.590886724093224
08125,4.24292792478446
09001,1470.4860055369745
09003,1215.4912889047296
09005,205.61071521682456
09007,448.52031269885543
09009,1424.2952096422534
09011,411.68906175268245
09013,370.87227642157507
09015,230.14953890546101
10001,277.70527432746655
10003,1265.9693257578247
10005,211.17982563437488
11001,9922.667409251737
12001,283.3912367717309
12003,46.15271576522775
12005,222.76352446210015
12007,96.6247338091318
12009,535.62890877298
12011,1456.4513529263463
12013,25.80314241698893
12015,235.75621178957456
12017,242.05942622950818
12019,315.85644317956184
12021,161.90968031210156
12023,84.68932036400385
12027,54.35603295770094
12029,23.12024769769081
12031,1136.762128177677
12033,455.26543084813875
12035,197.72340105590357
12037,21.590537192014587
12039,90.68390105590977
12041,48.27312062274614
12043,16.06929947432349
12045,28.00649631568123
12047,28.66540804608887
12049,42.87822033512966
12051,33.54500108436348
12053,365.65024262547644
12055,97.12034546017912
12057,1213.8286673188175
12059,41.71253005052457
12061,274.8273914634341
12063,54.03264470013947
12065,24.350646636403916
12067,15.951094107406734
12069,317.5629088824262
12071,795.595484077383
12073,414.64372904332595
12075,36.255394802031105
12077,9.933434024046091
12079,27.569588532476565
12081,437.23306740464454
12083,209.51553315586924
12085,269.56155329515843
12086,1323.8118875532482
12087,74.7242398416731
12089,113.01047269744804
12091,197.1519392161437
12093,51.73440775749504
12095,1277.1285845373573
12097,205.1711058696617
12099,672.2052348429735
12101,622.9545071135353
12103,3350.5929532248106
12105,336.2718644682471
12107,102.00901017286449
12109,318.8102987571901
12111,486.50699566027777
12113,151.3298174682806
12115,684.477249994603
12117,1369.2116641495888
12119,172.30629711500313
12121,61.41438845577385
12123,21.624548909475177
12125,63.22981162443135
12127,450.10590064593947
12129,50.211157631934356
12131,53.34200698710999
12133,42.43629494014272
13001,36.0474953705621
13003,24.618276750092818
13005,43.02023389641731
13007,10.185878389443886
13009,179.86844758846433
13011,78.63295000667843
13013,431.2671153834158
13015,217.32848214752013
13017,70.41391966288317
13019,42.33486834389252
13021,622.8329369559821
13023,60.26312132301848
13025,41.32136123808103
13027,32.5851948905376
13029,70.22549871893973
13031,104.57648455951094
13033,28.105077826469703
13035,128.37255210338787
13037,23.4728052873555
13039,82.27233799600343
13043,45.288095982620426
13045,221.91008984603548
13047,396.06805666043823
13049,16.745607412846315
13051,624.5799496760367
13053,47.91023414383121
13055,82.67430059552305
13057,509.90575657972744
13059,987.9362416107382
13061,16.24518248959725
13063,1851.1407784135058
13065,8.497641904371537
13067,2037.4673463918314
13069,74.01534002090082
13071,83.67315810075475
13073,429.74594091488854
13075,75.15781688838803
13077,288.5332462371737
13079,39.09347221196228
13081,86.06552866466362
13083,95.40122197251425
13085,105.51629274771142
13087,46.580366413236426
13089,2596.10511917842
13091,43.37453870818125
13093,37.06689799459101
13095,287.7826760250571
13097,660.3987664132516
13099,21.319016609636474
13101,9.698862842075325
13103,109.27988277161398
13105,57.264531198815
13107,33.20579955451335
13109,59.80213614214698
13111,60.90664377345025
13113,548.1316442148377
13115,188.6682185714762
13117,790.5642774561314
13119,84.39867378975667
13121,1765.0459996012419
13123,66.18839968115535
13125,21.441491582023097
13127,189.70203905630214
13129,155.1173666696645
13131,55.151839164670086
13133,41.266276923871104
13135,1883.494468880044
13137,155.51781455517815
13139,460.38515003233346
13141,19.96859111437963
13143,101.45482253291513
13145,68.70474207157623
13147,108.76786836148953
13149,39.7121913319596
13151,630.7605385453563
13153,374.65682841553917
13155,27.222211247294286
13157,177.43469262180454
13159,37.44516724838048
13161,45.2681864908992
13163,31.942030637150154
13165,24.409768514652484
13167,32.939506946965444
13169,72.69764147710397
13171,98.91553133514986
13173,54.334155596698714
13175,59.78476296178849
13177,79.96143727654982
13179,132.01892197035122
13181,37.845802832968914
13183,36.19348826984234
13185,221.2004047848472
13187,106.17354638730724
13189,84.52542326799009
13191,33.27606239939288
13193,36.32179432459484
13195,99.13889292305295
13197,23.538058431215042
13199,43.824804528124204
13201,21.577715538150493
13205,45.910346915062924
13207,66.66363374429432
13209,37.8001277539109
13211,51.58788423170932
13213,115.06215417486776
13215,883.9707003720222
13217,367.6022648358876
13219,178.05632427152858
13221,33.58678122693685
13223,454.3157206960499
13225,183.21387929485516
13227,126.88692864253179
13229,58.86683475832085
13231,82.2126375609711
13233,133.24482568612225
13235,47.38767462685369
13237,61.467216420660456
13239,16.80805622962635
13241,44.046779263391464
13243,17.737882849643654
13245,617.702558536781
13247,654.9505751465795
13249,29.73530010904342
13251,22.591811204757086
13253,37.4745988963805
13255,325.6442492199787
13257,145.16192060559035
13259,13.059884507981767
13261,67.17464579228792
13263,17.302479119239425
13265,8.601907424155225
13267,52.19616898517531
13269,23.09615966614103
13271,37.30136770157076
13273,27.918637963981528
13275,82.10673600246788
13277,156.1516327752351
13279,74.91655334404747
13281,62.985176779957136
13283,34.351872279829124
13285,162.19310704658105
13287,30.953807556597397
13289,25.067104169108084
13291,66.30095115026435
13293,83.66698924365487
13295,153.3741506656899
13297,257.21874232375336
13299,40.44882633526843
13301,20.35891916228746
13303,31.08841893015276
13305,46.98984226608308
13307,13.260455819202555
13309,25.62575300185458
13311,112.76517952851434
13313,351.68557893577173
13315,24.204074608490753
13317,22.147436580118853
13319,21.410303415096532
13321,38.1039491713714
15001,46.02279257584307
15003,1590.0559806772612
15007,108.25445676789965
15009,133.3914754877441
16001,375.2327622898489
16003,2.91697479780728
16005,74.26698849268158
16007,6.13160850854291
16009,11.906770003747022
16011,21.6391958272723
16013,8.065937707341467
16015,3.693062003320281
16017,23.52509810771873
16019,55.82674241202265
16021,8.558523049757206
16023,1.267214149781307
16025,1.1875368196907752
16027,322.44752030236475
16029,3.895369204136166
16031,8.893676262075154
16033,0.4421305021865621
16035,3.5319626545513443
16037,0.8815388929757324
16039,8.669031312586634
16041,19.19550362015837
16043,7.042030560362753
16045,29.894811909431272
16047,21.02547007913873
16049,1.912743507642481
16051,23.72197190491824
16053,37.07393856175222
16055,111.7918215613383
16057,34.7259655240354
16059,1.7294172069999763
16061,7.974185194080974
16063,4.3007978158905615
16065,79.51944348537744
16067,26.27935125945266
16069,46.252057559793045
16071,3.5298205674544874
16073,1.4974865993930477
16075,55.58081633555929
16077,5.4954836908685385
16079,4.866399332234334
16081,22.264693318144605
16083,40.14234756895774
16085,2.6723863867387636
16087,6.981504244374671
17001,78.4586565513177
17003,34.59315779864039
17005,46.707811896002674
17007,192.86546332809678
17009,22.620555157440762
17011,40.04229998699701
17013,19.954693194129813
17015,34.48237100585198
17017,36.10790329361552
17019,201.68408838603344
17021,49.06417884989223
17023,32.613508091053774
17025,29.52707146456666
17027,79.71777212947046
17029,105.61469709280708
17031,5498.2905368095235
17033,44.58004323432417
17035,31.916861258178624
17037,166.03649254641562
17039,41.66404620729384
17041,47.779391117564465
17043,2804.9184883007274
17045,29.698062479346266
17047,30.083267390835193
17049,71.55314478347958
17051,30.820034557741856
17053,28.92202892820665
17055,96.64725634585425
17057,42.732455709656364
17059,17.308888758198663
17061,25.465038976536732
17063,119.29394823020598
17065,19.39424614358184
17067,24.017104139211764
17069,24.306024965075935
17071,19.201735678540512
17073,61.213752377017805
17075,26.57171292633418
17077,102.71178141387924
17079,19.62953226426159
17081,68.11994348432776
17083,62.119689875457325
17085,37.703360744784035
17087,36.79106756029833
17089,990.0645697210696
17091,167.2736624906142
17093,356.58295222189275
17095,73.55997738677685
17097,1580.6387630446052
17099,100.15469675559675
17101,45.08057972260584
17103,49.35604555687988
17105,37.25324025529429
17107,48.98885057899003
17109,55.255536496851924
17111,510.90486777381545
17113,143.39374232071242
17115,190.3910699186656
17117,55.29223345300647
17119,375.339234357488
17121,68.69591500498808
17123,32.49058272081161
17125,27.142004087249042
17127,64.79272230606446
17129,40.47869684547302
17131,29.260408908022423
17133,85.71962878982679
17135,42.59990592408273
17137,62.490440249582015
17139,44.18606727927059
17141,70.36623981312304
17143,301.0276013430037
17145,50.450356640808046
17147,37.97569227826831
17149,19.76951602213666
17151,11.928844537245437
17153,30.65993925245375
17155,37.26250460474148
17157,57.954821894005214
17159,44.9484707908553
17161,344.9288647354292
17163,408.77129769414034
17165,65.75500435733862
17167,227.42548099624324
17169,17.14946955334539
17171,21.210539111166025
17173,29.420333991190773
17175,20.768608610832445
17177,84.1985180408947
17179,208.33037995358828
17181,43.049008486935826
17183,90.67887547196693
17185,53.45976743769373
17187,32.674846286446474
17189,26.115768292769637
17191,23.433275335031254
17193,29.682718699344743
17195,85.34892217756668
17197,809.7293848308296
17199,157.8844647970125
17201,573.5387504334174
17203,73.39157520192346
18001,101.29841782979577
18003,541.5117418318354
18005,189.96185870024672
18007,21.69195262020875
18009,77.18681851223648
18011,134.3609678586376
18013,48.66001455216824
18015,54.01317486244842
18017,94.32131115721027
18019,295.28905338536424
18021,75.25829133360557
18023,81.90929962722493
18025,35.01470670030068
18027,73.58546358795493
18029,163.6014345941764
18031,69.17394945352257
18033,116.35944700460828
18035,299.54555191725063
18037,98.28702761024086
18039,427.95086037524015
18041,112.6438278437683
18043,504.28228613918276
18045,43.50243645995511
18047,60.10977291054288
18049,56.35905621247163
18051,68.59068773257079
18053,168.77659548776305
18055,60.889040451985736
18057,700.2817887370741
18059,228.0207570845969
18061,80.70321723121631
18063,358.5059140696614
18065,126.01179965090999
18067,282.92789457341064
18069,97.07017621801589
18071,83.27704825333
18073,59.62742908197453
18075,55.62053112098045
18077,90.12259068133356
18079,75.34328421622855
18081,437.0199764688993
18083,74.39863108999266
18085,145.52270404850756
18087,98.21296862158346
18089,992.5224616753613
18091,186.08588682247506
18093,102.70322017596979
18095,290.417445758605
18097,2282.461682875008
18099,106.04581756377513
18101,30.678775350944342
18103,98.57105408167087
18105,349.9235758880025
18107,75.71544926508037
18109,170.88687498298137
18111,35.3420831891756
18113,115.7303398135054
18115,70.73368934293012
18117,49.770700349157984
18119,56.01783600838853
18121,38.79567222818179
18123,50.84261789184418
18125,38.442666602839886
18127,393.12404789634417
18129,63.09040434991736
18131,30.88903698613395
18133,79.0692737988213
18135,57.697196377373835
18137,64.29285032681788
18139,42.50913937920828
18141,582.6908376105711
18143,126.28350236610869
18145,108.07570041858509
18147,52.799790292984895
18149,75.40419365064987
18151,110.42956700190004
18153,47.81255171735153
18155,47.63113405519574
18157,346.76854619592405
18159,61.09211218195985
18161,46.20279859078053
18163,769.2900738837135
18165,63.15838647139888
18167,267.2985993508763
18169,79.53757449676796
18171,23.280620597179453
18173,154.9913594844276
18175,54.81921261375249
18177,171.24757305720118
18179,75.19146288784988
18181,48.72457312546399
18183,99.03775378536157
19001,13.399593515215074
19003,9.510224613226463
19005,22.35237418672408
19007,25.85603629256051
19009,13.719040728190517
19011,36.36084410099614
19013,231.26576394252777
19015,46.055681816193676
19017,55.78710241872705
19019,36.755280025218035
19021,35.16171955854344
19023,25.682130415371702
19025,17.43255761726974
19027,36.44125689057788
19029,24.57161389337355
19031,31.834404489883262
19033,77.56817106066552
19035,20.819682929281374
19037,24.602482255442325
19039,21.536898695864945
19041,29.350995525687626
19043,23.192158645873874
19045,70.61870876294223
19047,23.943208389924248
19049,113.8539239727622
19051,17.36003249778967
19053,15.759164173941164
19055,30.672117641357254
19057,96.769464797668
19059,44.082331860243926
19061,154.15950879903997
19063,25.92432612665863
19065,28.590155320595883
19067,32.36708800076703
19069,18.29984947729444
19071,14.424337278685318
19073,16.335015292130606
19075,24.769954847785627
19077,18.48057972977549
19079,27.072341443707945
19081,19.824695055209673
19083,30.7022397405969
19085,21.29302229467545
19087,46.60533053360594
19089,20.217729393468115
19091,22.60378679043725
19093,16.484051280625156
19095,27.828127211372703
19097,31.141172160826617
19099,50.41346074861039
19101,38.55479782324172
19103,214.3622565305192
19105,35.93684038629584
19107,18.09457870537433
19109,15.944979027880581
19111,69.06233213144277
19113,295.6617565003906
19115,28.49419811532086
19117,20.69936111362702
19119,19.77877988598656
19121,27.860664591822548
19123,39.29489211947525
19125,60.20911251609459
19127,70.86101159648629
19129,34.35466135694969
19131,22.938058077346934
19133,13.31562143408753
19135,18.396873522935568
19137,25.25365659271346
19139,97.67320655863615
19141,24.958335878262236
19143,16.085421035205826
19145,29.72658718141406
19147,16.67482495158235
19149,28.86916454299664
19151,12.658490994229448
19153,752.5527409614932
19155,97.64806162394243
19157,32.29093296314785
19159,9.566795767677936
19161,17.92484330761793
19163,361.1350632737307
19165,20.579607602843026
19167,43.96016305451289
19169,156.6535967794308
19171,24.612661942744282
19173,11.829246740941002
19175,29.564847926919946
19177,15.604727004944419
19179,82.08960408305988
19181,81.14568105758414
19183,38.262413529406594
19185,12.127048532935442
19187,52.95415577283443
19189,26.967032802399064
19191,30.488441267024992
19193,116.80113286146049
19195,18.94667389777643
19197,22.6955559920196
20001,26.711812641539225
20003,13.915389737874497
20005,39.088809106342715
20007,4.291610857502118
20009,30.77507259325441
20011,23.69895715146718
20013,17.45049678386749
20015,45.91139151093497
20017,3.606447106304815
20019,5.719374969673539
20021,36.62724995234594
20023,2.6708841273592077
20025,2.255210171634012
20027,13.244981799191386
20029,13.251004414671584
20031,13.642301502359848
20033,2.401376129331801
20035,32.20874972240728
20037,66.35456019099425
20039,3.289249113335281
20041,23.33449813002909
20043,20.159886122443794
20045,243.65006767265302
20047,4.857741029821803
20049,4.432958487578869
20051,31.697543759834296
20053,9.048022831694482
20055,28.117456126000125
20057,30.70735729159743
20059,45.32702761317765
20061,88.6853969393008
20063,2.585696089729533
20065,2.912560849929106
20067,13.599512874043146
20069,6.884828172781335
20071,1.585201361680262
20073,5.819994752033587
20075,2.6653072529272217
20077,7.485625925875081
20079,64.05140119387721
20081,7.310556672398061
20083,2.2663001516293177
20085,20.421598343230976
20087,35.743389651015626
20089,3.390925948112787
20091,1153.5167678901505
20093,4.539695339575414
20095,9.12246644806414
20097,3.4636934901105536
20099,33.43277105819819
20101,2.322096856248824
20103,164.8247416443583
20105,4.5037781694643835
20107,16.18189439096117
20109,2.577833613235489
20111,40.240762548467565
20113,32.51569120335221
20115,13.306293617426851
20117,11.201055785323652
20119,4.604902626348549
20121,56.53674645320771
20123,9.061089325612148
20125,54.64727975671573
20127,8.510252718692783
20129,4.39477012762237
20131,14.17565828997236
20133,28.874555533779432
20135,2.8862526168876483
20137,6.443207984202867
20139,23.10359197072222
20141,4.315947043374596
20143,8.462218324955288
20145,9.207663639870972
20147,6.297714016731443
20149,25.70681860878788
20151,13.155657136637894
20153,2.3891544543937995
20155,51.25758157511953
20157,6.9211049791530455
20159,13.875635639605253
20161,117.95739712121437
20163,5.844814285377408
20165,4.544675610194451
20167,7.81486245571277
20169,77.04953313200735
20171,6.789827522772123
20173,498.30177481574157
20175,35.98609532179197
20177,326.6227463898121
20179,2.8595122310557315
20181,5.7155518689172835
20183,4.282691115789003
20185,5.5527077972744
20187,3.233653514025972
20189,7.745159103689985
20191,20.30558208912289
20193,7.308174380075315
20195,3.3469068374934507
20197,8.873199362459115
20199,1.6505190159929601
20201,6.4889198843036535
20203,3.115919439774663
20205,16.423044153585614
20207,6.650998352818288
20209,1037.4274406332454
21001,46.01969487987406
21003,58.10279434741445
21005,106.23687026834199
21007,33.51996075553699
21009,86.61630509023857
21011,41.84122930356681
21013,79.70194986072423
21015,484.6829220771313
21017,69.0462137450426
21019,308.7499374468298
21021,157.87954642585572
21023,41.28163725852577
21025,28.273014725443886
21027,35.382564724633795
21029,250.58917797888387
21031,29.91870223991288
21033,37.637293316820916
21035,96.61291202298058
21037,595.5997039151929
21039,26.822006609162028
21041,84.3982608560384
21043,67.38527360462618
21045,35.981361006685724
21047,102.74800244737652
21049,140.83251803234535
21051,46.52773486031877
21053,51.93514697382964
21055,25.895119349246567
21057,22.468559744676945
21059,210.99998690945267
21061,40.08478521409257
21063,33.17756012205791
21065,57.87543761211958
21067,1046.2437731139541
21069,41.35799989671259
21071,100.30380454817018
21073,237.78442047297915
21075,32.88500467144191
21077,84.09230100559101
21079,73.41889889037148
21081,95.68352295854089
21083,67.42269498661514
21085,51.8866594993336
21087,39.53725780851227
21089,107.20767021780097
21091,45.765566047790585
21093,167.68279964959456
21095,62.705547970495545
21097,61.3028945959708
21099,44.35481913969414
21101,105.92462483024899
21103,53.892048233173576
21105,20.097080165432526
